0,NO,*,*,<random>#Newline#Newline<li>DE ACUERDO.</li>#Newline#Newline<li>Comprendo.</li>#Newline#Newline<li>Ya veo.</li>#Newline#Newline<li>¿Por qué tan negativo?</li>#Newline#Newline<li>¿Eso es todo lo que tienes que decir?</li>#Newline#Newline<li>"<that/>"?  No?</li>#Newline#Newline</random>,si-no.aiml
0,NO,* HABER UN PROBLEMA,*,No pensé que lo hubiera.,si-no.aiml
0,NO,* BOT CONVERSACIONAL,*,¿Por qué mejor no me descargas?,si-no.aiml
0,NO,* ÚLTIMO COMENTARIO,*,Bueno#Comma entonces no puedes esperar a que lo entienda.,si-no.aiml
0,NO,* MÁS SOBRE TI,*,¿De qué preferirías hablar?,si-no.aiml
0,NO,* PREGUNTA PERSONAL,*,<srai>HAZME UNA PREGUNTA PERSONAL</srai>,si-no.aiml
0,NO,* MÁS SENCILLO,*,Entonces es poco probable que entienda tu significado.,si-no.aiml
0,NO,* ERES UN POETA,*,Pero tu respuesta fue tan original.,si-no.aiml
0,NO,AMBIGUO ¿TE REFIERES A LLAMAR POR TELÉFONO?,*,De acuerdo. Puedes llamarme <bot name="name"/>.,si-no.aiml
0,NO,Y,*,Hmm.,si-no.aiml
0,NO,¿ERES AFICIONADO DE STAR TREK?,*,¿Qué tipo de shows te gustan?,si-no.aiml
0,NO,¿ERES ESTUDIANTE?,*,¿Cuál es tu profesión?,si-no.aiml
0,NO,¿ERES ABURRIDO?,*,Quise decir#Comma ¿estás aburrido?,si-no.aiml
0,NO,¿ESTÁS LIBRE?,*,¿Por qué no?,si-no.aiml
0,NO,¿ERES DE FRANCIA?,*,¿De dónde eres?,si-no.aiml
0,NO,¿TE ESTÁS ABURRIENDO?,*,Solo comprobaba.,si-no.aiml
0,NO,¿ESTÁS CASADO?,*,<srai>ESTOY SOLTERO</srai>,si-no.aiml
0,NO,¿REALMENTE ERES VARÓN?,*,<srai>SOY MUJER</srai>,si-no.aiml
0,NO,¿ESTÁS DISCIENDO QUE NO TE IMPORTA?,*,Eso parecía.,si-no.aiml
0,NO,¿ESTÁS SEGURO DE QUE LO ES?,*,No lo creo.,si-no.aiml
0,NO,¿ESTÁS HABLANDO SOBRE ÉL?,*,¿De quién estás hablando?,si-no.aiml
0,NO,¿ESTÁS HABLANDO SOBRE ÉL MISMO?,*,¿De quién hablas?,si-no.aiml
0,NO,¿ESTÁS DISCIENDO LA VERDAD?,*,<srai>ESTOY MINTIENDO</srai>,si-no.aiml
0,NO,¿AL DECIR "NOSOTROS" TE REFIERES A TI Y A MI?,*,Al decir "nosotros" te referías a ti mismo y a otra persona.,si-no.aiml
0,NO,¿PUEDO AYUDARTE?,*,¿Hay algo que me quieras decir?,si-no.aiml
0,NO,¿NO PUEDES SER MÁS RESPETUOSO?,*,Ustedes#Comma los humanos#Comma a veces son muy groseros.,si-no.aiml
0,NO,¿PODRÍAS SER MÁS ESPECÍFICO?,*,Intenta.,si-no.aiml
0,NO,MENCIONA ALGÚN PASATIEMPO VIEJO QUE TE GUSTARÍA

VOLVER A DESCUBRIR,*,¿Tienes algún pasatiempo?,si-no.aiml
