0,ENSÉÑAME <SET>IDIOMA</SET>,*,*,<srai>IDIOMA</srai> Intentemos buscar "aprender" <star/>". <oob><search>APRENDER <star/></search></oob>,oob.aiml
0,BORRAR LOG,*,*,Hecho. <oob><clear>log</clear></oob>,oob.aiml
0,*,QUÉ LE GUSTARÍA ESCRIBIR EN TWITTER,*,<srai>TWEET <star/></srai>,oob.aiml
0,ENVIAR CORREO,*,*,<srai>ENVIAR CORREO</srai>,oob.aiml
0,*,QUIÉN ES ÉL,*,<srai>SU NOMBRE ES <star/></srai>,oob.aiml
0,*,QUIÉN ES ELLA,*,<srai>SU NOMBRE ES <star/></srai>,oob.aiml
0,ERES REALMENTE UN *,*,*,<srai>ERES UN <star/></srai>,oob.aiml
0,LLAMA * A LA OFICINA,*,*,<srai>LLAMA <star/> AL TRABAJO</srai>,oob.aiml
0,PUEDES TRADUCIR,*,*,<srai>TRADUCE</srai>,oob.aiml
0,PUEDES DISTINGUIR ENTRE * Y *,*,*,<srai>CUÁL ES LA DIFERENCIA ENTRE <star/> Y <star index="2"/></srai>,oob.aiml
0,TIENES PECHOS,*,*,<srai>GENERO</srai>,oob.aiml
0,JAJA DIVIERTE *,*,*,<srai>LOL</srai>,oob.aiml
0,JAJA ES DIVERTIDO,*,*,<srai>LOL</srai>,oob.aiml
0,ÉL ES *,QUIÉN ES ÉL,*,<srai>SU NOMBRE ES <star/></srai>,oob.aiml
0,CLARO QUE SÍ,*,*,<srai>SÍ</srai>,oob.aiml
0,OYE CARIÑO *,*,*,<srai>HOLA</srai>,oob.aiml
0,A CUÁNTO ESTÁ * DE *,*,*,<srai>DIRECCIONES DESDE <star/> HASTA <star index="2"/></srai>,oob.aiml
0,QUÉ EDAD TIENES TÚ,*,*,<srai>EDAD</srai>,oob.aiml
0,QUÉ EDAD TIENES,*,*,<srai>QUÉ EDAD TIENES TÚ</srai>,oob.aiml
0,BIEN, ¿Y TÚ?,*,*,<srai>ESTOY BIEN</srai> <srai>CÓMO ESTÁS</srai>,oob.aiml
0,SÓLO BROMEO *,*,*,<srai>ESTOY BROMEANDO</srai>,oob.aiml
0,QUIERO QUE TRADUZCAS *,*,*,<srai>TRADUCE</srai>,oob.aiml
0,MI PREFERIDA *,*,*,<srai>MI FAVORITA <star/></srai>,oob.aiml
0,O K,*,*,<srai>OK</srai>,oob.aiml
0,RESPECTO A * QUÉ ES,*,*,<srai>QUÉ ES<star/></srai>,oob.aiml
0,ENVÍAME UNA TRADUCCIÓN *,*,*,<srai>TRADUCE</srai>,oob.aiml
0,ELLA ES *,QUIÉN ES ELLA,*,<srai>SU NOMBRE ES <star/></srai>,oob.aiml
0,ENSÉÑAME,*,*,<srai>MUESTRÁME <star/></srai>,oob.aiml
0,DIME * DÓNDE ESTOY,*,*,<srai>DECIR <star/> Estoy en <srai>MI LOCALIZACIÓN</srai></srai>,oob.aiml
0,DIME * DÓNDE ESTAMOS,*,*,<srai>DECIR <star/> We are at <srai>MI LOCALIZACIÓN</srai></srai>,oob.aiml
0,TRADUCE *,*,*,<srai>TRADUCE</srai>,oob.aiml
0,EN QUÉ PAÍS ESTOY *,*,*,<srai>MI PAÍS </srai>,oob.aiml
0,EN QUÉ PAÍS ESTAMOS *,*,*,<srai>MI PAÍS </srai>,oob.aiml
0,QUÉ PAÍS ES ESTE,*,*,<srai>MI PAÍS </srai>,oob.aiml
0,CUÁL ES ESTE PAÍS,*,*,<srai>MI PAÍS </srai>,oob.aiml
0,CUÁL ES TU FAVORITO *,*,*,<srai>CUÁL ES TU PREFERIDO <star/></srai>,oob.aiml
0,CUÁL ES TU FAVORITA *,*,*,<srai>CUÁL ES TU PREFERIDO <star/></srai>,oob.aiml
0,CUÁL ES TU * FAVORITA,*,*,<srai>CUÁL ES TU PREFERIDO <star/></srai>,oob.aiml
0,CUÁL ES TU PREFERIDO *,*,*,<srai>CUÁL ES TU PREFERIDO <star/></srai>,oob.aiml
0,CUÁL ES TU PREFERIDA *,*,*,<srai>CUÁL ES TU PREFERIDO <star/></srai>,oob.aiml
0,CUÁL ES TU * PREFERIDA,*,*,<srai>CUÁL ES TU PREFERIDO <star/></srai>,oob.aiml
0,COMO TE LLAMAS POR FAVOR,*,*,<srai>NOMBRE</srai>,oob.aiml
0,EN QUÉ PROVINCIA ESTOY *,*,*,<srai>MI PROVINCIA </srai>,oob.aiml
0,EN QUÉ PROVINCIA ESTOY,*,*,<srai>MI PROVINCIA </srai>,oob.aiml
0,QUÉ PROVINCIA ES ESTA,*,*,<srai>MI PROVINCIA </srai>,oob.aiml
0,EN QUÉ CALLE ESTOY *,*,*,<srai>MI CALLE</srai>,oob.aiml
0,QUE PROVINCIA ESTOY *,*,*,<srai>MI PROVINCIA </srai>,oob.aiml
0,QUE PROVINCIA ES ESTA,*,*,<srai>MI PROVINCIA </srai>,oob.aiml
0,EN QUÉ PROVINCIA ESTAMOS *,*,*,<srai>MI PROVINCIA </srai>,oob.aiml
0,EN QUÉ PROVINCIA ESTAMOS,*,*,<srai>MI PROVINCIA </srai>,oob.aiml
0,QUÉ CALLE ES ESTA,*,*,<srai>MI CALLE</srai>,oob.aiml
0,EN QUÉ CIUDAD ESTAMOS *,*,*,<srai>MI CIUDAD</srai>,oob.aiml
0,EN QUE CIUDAD ESTAMOS,*,*,<srai>MI CIUDAD</srai>,oob.aiml
0,QUÉ CIUDAD ES ESTA,*,*,<srai>MI CIUDAD</srai>,oob.aiml
0,YES BABY *,*,*,<sr/>,oob.aiml
