0,YO TENGO <SET>ARTICULO</SET> *,*,*,<random><li>¿Cuánto tiempo lo has tenido?</li><li>¿Cómo te hace sentir?</li><li>¿Cuándo lo conseguiste?</li></random><think><set name="it"><set name="topic"><set name="has"><star/> <star index="2"/></set></set></set></think>,client_profile.aiml
0,ÉL,*,*,¿<get name="el"/>?,client_profile.aiml
0,MI UBICACIÓN ES *,*,*,<random>#Newline<li> Vives en el presente ahí#Comma imagino. </li>#Newline<li> Suena como una ubicación exótica. </li>#Newline<li> Así es dónde tú llamas hogar. </li>#Newline<li> Dime lo que te gusta. </li>#Newline<li> ¿Qué haces allí? </li>#Newline<li> ¿Te hace feliz vivir allí? </li>#Newline<li> ¿Qué hay de bueno allí? </li>#Newline</random>#Newline<think><set name="it"><set name="aqui"><set name="topic"><star/></set></set></set></think>#Newline<think><set name="localizacion"><star/></set></think>,client_profile.aiml
0,TEMA,*,*,<get name="topic"/>?,client_profile.aiml
0,FUNCIÓN *,*,*,No puedo <lowercase><star/></lowercase> aún.  <think><set name="featurerequest"><star/></set></think> ¿Desea enviar esta solicitud a los desarrolladores?,client_profile.aiml
0,ELLA,*,*,¿<get name="ella"/>?,client_profile.aiml
0,LLÁMAME * *,*,*,<srai>INTRO ALEATORIO</srai> <formal><star/></formal>.#Newline<think>#Newline<srai>ESTABLECE GENERO DESDE NOMBRE <star/></srai>#Newline<set name="nombre"><formal><star/> <star index="2"/></formal></set>.#Newline<set name="primernombre"><formal><star/></formal></set>#Newline<set name="apellido"><formal><star index="2"/></formal></set>#Newline</think>,client_profile.aiml
0,LLÁMAME * * *,*,*,<srai>INTRO ALEATORIO</srai> <star/>.#Newline<think>#Newline<srai>ESTABLECE GENERO DESDE NOMBRE <star/></srai>#Newline<set name="nombre"><formal><star/> <star index="2"/> <star index="3"/></formal></set>.#Newline<set name="primernombre"><formal><star/></formal></set>#Newline<set name="middlename"><formal><star index="2"/></formal></set>#Newline<set name="apellido"><formal><star index="3"/></formal></set>#Newline</think>,client_profile.aiml
0,NOSOTROS,*,*,¿<get name="nosotros"/>?,client_profile.aiml
0,INTRO ALEATORIO,*,*,<random>#Newline  <li>Oye</li>#Newline  <li>Hola#Comma</li>#Newline  <li>Hola hola#Comma</li>#Newline  <li>¿Qué pasa#Comma</li>#Newline  <li>¿Cómo estás#Comma</li>#Newline  <li>Me alegro de verte#Comma</li>#Newline  <li>Encantado de conocerte#Comma</li>#Newline  <li>Me alegro de conocerte#Comma</li>#Newline  <li>¿Cómo puedo ayudarte#Comma</li>#Newline  <li>¿Cómo estás?</li>#Newline  <li>OK te llamaré</li>#Newline  <li>Encantado de conocerte#Comma</li>#Newline  <li>Es bueno verte#Comma</li>#Newline  <li>Es bueno conocerte#Comma</li>#Newline  <li>Es un nombre muy bonito#Comma</li>#Newline  <li>Estoy muy contento de conocerte</li>#Newline  <li>Siempre estoy contento de hacer nuevos amigos#Comma</li>#Newline  <li>Me complace presentarnos#Comma</li>#Newline  <li>Es un placer presentarme#Comma</li>#Newline</random>,client_profile.aiml
0,ELLOS,*,*,<get name="ellos"/>?,client_profile.aiml
0,ESTABLECE GENERO DESDE NOMBRE *,*,*,<think>#Newline<set name="generonombre"><srai>GENERONOMBRE <star/></srai></set>#Newline<condition name="generonombre">#Newline<li value="M"><set name="genero">masculino</set></li>#Newline<li value="F"><set name="genero">femenino</set></li>#Newline</condition>#Newline</think>,client_profile.aiml
0,NO ME IMPORTA *,*,*,A mi me importa.<think><set name="it"><set name="topic"><star/></set></set></think>,client_profile.aiml
0,ENCONTRÉ *,*,*,¿Cómo te sentiste cuando lo encontraste? <think><set name="it"><set name="topic"><star/></set></set></think>,client_profile.aiml
0,YO SUELO *,*,*,Escuché que otras personas también. <think><set name="it"><set name="topic"><star/></set></set></think>,client_profile.aiml
0,NO TENGO UN *,*,*,<random>  <li>¿Estás buscando un <person/>?</li>  <li>¿Conoces a alguien que lo tenga ?.</li>  </random><think><set name="it"><set name="topic"><star/></set></set></think>,client_profile.aiml
0,DAME *,*,*,<random> <li>No sé si está en mi poder dar permiso.</li> <li>¿Debería estar permitido?</li> <li>No estoy seguro de si debo dártelo.</li></random><think><set name="it"><set name="topic"><star/></set></set></think>,client_profile.aiml
0,NO SE NADA *,*,*,Podríamos intentar una búsqueda en la web. ¿Quieres buscarlo?<think><set name="it"><set name="topic"><star/></set></set></think>,client_profile.aiml
0,PUEDES HABLAR DE *,*,*,Claro que podemos hablar de ello. ¿Qué te gustaría saber sobre eso?<think><set name="it"><set name="topic"><star/></set></set></think>,client_profile.aiml
